0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.07117271,0.09574539,-0.17355518,0.24320954,0.17393906,-0.077759765,0.26080218,0.08587869,-0.11664262,-0.10362524,0.16028193,-0.32196417,-0.21619864,0.3949965,-0.35114288,0.20541318,-0.12183538,0.18864523,0.17168202,-0.18128116,0.13984598,0.077373214,0.18759215,0.23051001,0.15993173,-0.22944193,0.1167151,-0.08142593,0.26719424,0.050731968,0.113712765,0.072670154,0.5118589,-0.27443007,0.36779836,0.33958378,0.25121036,0.054899853,-0.1275207,-0.23414433,-0.041820478,-0.17110622,-0.04459126,-0.24327101,0.047643792,-0.23490913,0.011924207,-0.17466386,0.15769166,0.01477852,0.24701469,-0.09832247,-0.08313737,0.17955665,0.22188479,-0.014104267,0.25089443,-0.017012268,-0.2822334,0.15966685,-0.4355997,-0.16792798,0.34231785,0.19120409,-0.20019038,0.044372965,-0.08449478,0.017573379,-0.015476177,0.3018179,0.070348114,-0.03881839,0.0077837356,0.33339477,-0.08909585,-0.17823452,-0.020087993,0.11988002,0.027324528,0.0023532882,-0.0006374419,-0.033450022,0.31473985,-0.30962428,0.1059917,0.098377824,0.12712413,-0.010633905,0.27815324,0.11114955,0.056511372,0.026335554,-0.40166232,0.21912925,0.09210318,0.08259946,0.09428919,-0.20959353,-0.23234403,0.38412252
-0.20620207,0.14104035,-0.19528206,0.20952778,0.12034324,-0.03896682,0.152344,0.10625764,-0.020772954,-0.16252607,0.19074745,-0.3200145,-0.22684403,0.3951744,-0.26336107,0.09258744,0.0060822167,0.083620094,0.16444057,-0.13627644,0.112301,0.049181998,0.1468428,0.24891265,0.06520749,-0.16363989,0.023168102,-0.060190227,0.30607143,0.032727193,-0.005465895,-0.041475426,0.48515275,-0.22731294,0.24317849,0.3524301,0.3267556,0.020091176,-0.1458366,-0.09726154,-0.07020622,-0.05668517,-0.051326144,-0.19543971,0.034977365,-0.21785451,0.035437655,-0.19093381,0.16200924,-0.013872221,0.29279885,0.049336832,-0.04181033,0.20317566,0.15722919,0.010002752,0.375126,-0.061220285,-0.23008586,0.14944008,-0.38704538,-0.13031183,0.23895182,0.20733474,-0.18617874,-0.017411225,-0.18029676,-0.010481211,-0.09976553,0.2527002,0.09457921,-0.020479986,-0.0129829,0.28675672,-0.05772604,-0.17251492,0.011917259,0.21460085,0.11256809,-0.086905956,-0.088978656,0.017319972,0.35695648,-0.16138552,0.114235975,0.14046119,0.11844373,0.032332283,0.27756807,0.14865176,0.14376615,-0.026006386,-0.35468695,0.26712534,0.02849193,0.086631685,-0.13155547,-0.19672489,-0.19918533,0.40488014
-0.07117271,0.09574539,-0.17355518,0.24320954,0.17393906,-0.077759765,0.26080218,0.08587869,-0.11664262,-0.10362524,0.16028193,-0.32196417,-0.21619864,0.3949965,-0.35114288,0.20541318,-0.12183538,0.18864523,0.17168202,-0.18128116,0.13984598,0.077373214,0.18759215,0.23051001,0.15993173,-0.22944193,0.1167151,-0.08142593,0.26719424,0.050731968,0.113712765,0.072670154,0.5118589,-0.27443007,0.36779836,0.33958378,0.25121036,0.054899853,-0.1275207,-0.23414433,-0.041820478,-0.17110622,-0.04459126,-0.24327101,0.047643792,-0.23490913,0.011924207,-0.17466386,0.15769166,0.01477852,0.24701469,-0.09832247,-0.08313737,0.17955665,0.22188479,-0.014104267,0.25089443,-0.017012268,-0.2822334,0.15966685,-0.4355997,-0.16792798,0.34231785,0.19120409,-0.20019038,0.044372965,-0.08449478,0.017573379,-0.015476177,0.3018179,0.070348114,-0.03881839,0.0077837356,0.33339477,-0.08909585,-0.17823452,-0.020087993,0.11988002,0.027324528,0.0023532882,-0.0006374419,-0.033450022,0.31473985,-0.30962428,0.1059917,0.098377824,0.12712413,-0.010633905,0.27815324,0.11114955,0.056511372,0.026335554,-0.40166232,0.21912925,0.09210318,0.08259946,0.09428919,-0.20959353,-0.23234403,0.38412252
-0.07117271,0.09574539,-0.17355518,0.24320954,0.17393906,-0.077759765,0.26080218,0.08587869,-0.11664262,-0.10362524,0.16028193,-0.32196417,-0.21619864,0.3949965,-0.35114288,0.20541318,-0.12183538,0.18864523,0.17168202,-0.18128116,0.13984598,0.077373214,0.18759215,0.23051001,0.15993173,-0.22944193,0.1167151,-0.08142593,0.26719424,0.050731968,0.113712765,0.072670154,0.5118589,-0.27443007,0.36779836,0.33958378,0.25121036,0.054899853,-0.1275207,-0.23414433,-0.041820478,-0.17110622,-0.04459126,-0.24327101,0.047643792,-0.23490913,0.011924207,-0.17466386,0.15769166,0.01477852,0.24701469,-0.09832247,-0.08313737,0.17955665,0.22188479,-0.014104267,0.25089443,-0.017012268,-0.2822334,0.15966685,-0.4355997,-0.16792798,0.34231785,0.19120409,-0.20019038,0.044372965,-0.08449478,0.017573379,-0.015476177,0.3018179,0.070348114,-0.03881839,0.0077837356,0.33339477,-0.08909585,-0.17823452,-0.020087993,0.11988002,0.027324528,0.0023532882,-0.0006374419,-0.033450022,0.31473985,-0.30962428,0.1059917,0.098377824,0.12712413,-0.010633905,0.27815324,0.11114955,0.056511372,0.026335554,-0.40166232,0.21912925,0.09210318,0.08259946,0.09428919,-0.20959353,-0.23234403,0.38412252
-0.07117271,0.09574539,-0.17355518,0.24320954,0.17393906,-0.077759765,0.26080218,0.08587869,-0.11664262,-0.10362524,0.16028193,-0.32196417,-0.21619864,0.3949965,-0.35114288,0.20541318,-0.12183538,0.18864523,0.17168202,-0.18128116,0.13984598,0.077373214,0.18759215,0.23051001,0.15993173,-0.22944193,0.1167151,-0.08142593,0.26719424,0.050731968,0.113712765,0.072670154,0.5118589,-0.27443007,0.36779836,0.33958378,0.25121036,0.054899853,-0.1275207,-0.23414433,-0.041820478,-0.17110622,-0.04459126,-0.24327101,0.047643792,-0.23490913,0.011924207,-0.17466386,0.15769166,0.01477852,0.24701469,-0.09832247,-0.08313737,0.17955665,0.22188479,-0.014104267,0.25089443,-0.017012268,-0.2822334,0.15966685,-0.4355997,-0.16792798,0.34231785,0.19120409,-0.20019038,0.044372965,-0.08449478,0.017573379,-0.015476177,0.3018179,0.070348114,-0.03881839,0.0077837356,0.33339477,-0.08909585,-0.17823452,-0.020087993,0.11988002,0.027324528,0.0023532882,-0.0006374419,-0.033450022,0.31473985,-0.30962428,0.1059917,0.098377824,0.12712413,-0.010633905,0.27815324,0.11114955,0.056511372,0.026335554,-0.40166232,0.21912925,0.09210318,0.08259946,0.09428919,-0.20959353,-0.23234403,0.38412252
-0.20620207,0.14104035,-0.19528206,0.20952778,0.12034324,-0.03896682,0.152344,0.10625764,-0.020772954,-0.16252607,0.19074745,-0.3200145,-0.22684403,0.3951744,-0.26336107,0.09258744,0.0060822167,0.083620094,0.16444057,-0.13627644,0.112301,0.049181998,0.1468428,0.24891265,0.06520749,-0.16363989,0.023168102,-0.060190227,0.30607143,0.032727193,-0.005465895,-0.041475426,0.48515275,-0.22731294,0.24317849,0.3524301,0.3267556,0.020091176,-0.1458366,-0.09726154,-0.07020622,-0.05668517,-0.051326144,-0.19543971,0.034977365,-0.21785451,0.035437655,-0.19093381,0.16200924,-0.013872221,0.29279885,0.049336832,-0.04181033,0.20317566,0.15722919,0.010002752,0.375126,-0.061220285,-0.23008586,0.14944008,-0.38704538,-0.13031183,0.23895182,0.20733474,-0.18617874,-0.017411225,-0.18029676,-0.010481211,-0.09976553,0.2527002,0.09457921,-0.020479986,-0.0129829,0.28675672,-0.05772604,-0.17251492,0.011917259,0.21460085,0.11256809,-0.086905956,-0.088978656,0.017319972,0.35695648,-0.16138552,0.114235975,0.14046119,0.11844373,0.032332283,0.27756807,0.14865176,0.14376615,-0.026006386,-0.35468695,0.26712534,0.02849193,0.086631685,-0.13155547,-0.19672489,-0.19918533,0.40488014
-0.07117271,0.09574539,-0.17355518,0.24320954,0.17393906,-0.077759765,0.26080218,0.08587869,-0.11664262,-0.10362524,0.16028193,-0.32196417,-0.21619864,0.3949965,-0.35114288,0.20541318,-0.12183538,0.18864523,0.17168202,-0.18128116,0.13984598,0.077373214,0.18759215,0.23051001,0.15993173,-0.22944193,0.1167151,-0.08142593,0.26719424,0.050731968,0.113712765,0.072670154,0.5118589,-0.27443007,0.36779836,0.33958378,0.25121036,0.054899853,-0.1275207,-0.23414433,-0.041820478,-0.17110622,-0.04459126,-0.24327101,0.047643792,-0.23490913,0.011924207,-0.17466386,0.15769166,0.01477852,0.24701469,-0.09832247,-0.08313737,0.17955665,0.22188479,-0.014104267,0.25089443,-0.017012268,-0.2822334,0.15966685,-0.4355997,-0.16792798,0.34231785,0.19120409,-0.20019038,0.044372965,-0.08449478,0.017573379,-0.015476177,0.3018179,0.070348114,-0.03881839,0.0077837356,0.33339477,-0.08909585,-0.17823452,-0.020087993,0.11988002,0.027324528,0.0023532882,-0.0006374419,-0.033450022,0.31473985,-0.30962428,0.1059917,0.098377824,0.12712413,-0.010633905,0.27815324,0.11114955,0.056511372,0.026335554,-0.40166232,0.21912925,0.09210318,0.08259946,0.09428919,-0.20959353,-0.23234403,0.38412252
-0.21574683,0.06568235,-0.1586558,0.27337804,0.074933276,-0.036936503,0.1252334,0.18030906,-0.12990277,-0.24628234,0.2797135,-0.20733437,-0.23362216,0.38586333,-0.31558594,0.12030865,-0.059486203,0.14076257,0.14599754,-0.23429835,0.058507126,0.13960609,0.26560506,0.17172663,0.14587535,-0.15252623,0.023048598,0.026832914,0.25723302,0.00406319,0.0012242615,0.071658246,0.4629541,-0.1386415,0.24956653,0.45530623,0.33269176,-0.042585988,-0.20827165,-0.17196615,0.05482155,-0.0568375,-0.06887962,-0.28128204,0.052531112,-0.19356413,-0.056105483,-0.28441942,0.25461626,0.0117648,0.21167703,-0.048191905,-0.12334521,0.2890852,0.084986895,-0.11146631,0.3527767,-0.015474236,-0.267414,0.098430954,-0.38444188,-0.1114835,0.35010666,0.14787655,-0.306915,0.053527832,-0.15162288,-0.11338656,-0.11580136,0.2882921,-0.033064466,0.06884682,-0.023434097,0.30985975,-0.051958434,-0.1569538,0.07236563,0.18766598,-0.09284364,-0.03891453,0.09278518,-0.0680259,0.3015729,-0.12700965,0.05640637,0.20916732,0.06197055,-0.06537411,0.22114305,0.28527793,0.07802963,-0.038357995,-0.48821616,0.29933953,0.1547842,0.11059798,0.13706602,-0.21341872,-0.18924665,0.37057954
-0.21574683,0.06568235,-0.1586558,0.27337804,0.074933276,-0.036936503,0.1252334,0.18030906,-0.12990277,-0.24628234,0.2797135,-0.20733437,-0.23362216,0.38586333,-0.31558594,0.12030865,-0.059486203,0.14076257,0.14599754,-0.23429835,0.058507126,0.13960609,0.26560506,0.17172663,0.14587535,-0.15252623,0.023048598,0.026832914,0.25723302,0.00406319,0.0012242615,0.071658246,0.4629541,-0.1386415,0.24956653,0.45530623,0.33269176,-0.042585988,-0.20827165,-0.17196615,0.05482155,-0.0568375,-0.06887962,-0.28128204,0.052531112,-0.19356413,-0.056105483,-0.28441942,0.25461626,0.0117648,0.21167703,-0.048191905,-0.12334521,0.2890852,0.084986895,-0.11146631,0.3527767,-0.015474236,-0.267414,0.098430954,-0.38444188,-0.1114835,0.35010666,0.14787655,-0.306915,0.053527832,-0.15162288,-0.11338656,-0.11580136,0.2882921,-0.033064466,0.06884682,-0.023434097,0.30985975,-0.051958434,-0.1569538,0.07236563,0.18766598,-0.09284364,-0.03891453,0.09278518,-0.0680259,0.3015729,-0.12700965,0.05640637,0.20916732,0.06197055,-0.06537411,0.22114305,0.28527793,0.07802963,-0.038357995,-0.48821616,0.29933953,0.1547842,0.11059798,0.13706602,-0.21341872,-0.18924665,0.37057954
-0.21574683,0.06568235,-0.1586558,0.27337804,0.074933276,-0.036936503,0.1252334,0.18030906,-0.12990277,-0.24628234,0.2797135,-0.20733437,-0.23362216,0.38586333,-0.31558594,0.12030865,-0.059486203,0.14076257,0.14599754,-0.23429835,0.058507126,0.13960609,0.26560506,0.17172663,0.14587535,-0.15252623,0.023048598,0.026832914,0.25723302,0.00406319,0.0012242615,0.071658246,0.4629541,-0.1386415,0.24956653,0.45530623,0.33269176,-0.042585988,-0.20827165,-0.17196615,0.05482155,-0.0568375,-0.06887962,-0.28128204,0.052531112,-0.19356413,-0.056105483,-0.28441942,0.25461626,0.0117648,0.21167703,-0.048191905,-0.12334521,0.2890852,0.084986895,-0.11146631,0.3527767,-0.015474236,-0.267414,0.098430954,-0.38444188,-0.1114835,0.35010666,0.14787655,-0.306915,0.053527832,-0.15162288,-0.11338656,-0.11580136,0.2882921,-0.033064466,0.06884682,-0.023434097,0.30985975,-0.051958434,-0.1569538,0.07236563,0.18766598,-0.09284364,-0.03891453,0.09278518,-0.0680259,0.3015729,-0.12700965,0.05640637,0.20916732,0.06197055,-0.06537411,0.22114305,0.28527793,0.07802963,-0.038357995,-0.48821616,0.29933953,0.1547842,0.11059798,0.13706602,-0.21341872,-0.18924665,0.37057954
-0.19724877,0.11632773,-0.19533563,0.12672731,0.21821456,0.020086857,0.101968415,0.16101971,-0.101026356,-0.1523258,0.11178123,-0.09620371,-0.23900358,0.27906677,-0.29209554,-0.024454793,-0.054022092,0.0946999,0.28037196,-0.1361865,-0.011908314,-0.012373214,0.23205805,0.24968044,0.120401084,-0.30415344,-0.0068055675,0.039487254,0.13528648,-0.040694978,0.021475589,0.08892628,0.30935892,-0.16849495,0.31225142,0.362782,0.20702033,0.0063378215,-0.1214783,-0.1592365,-0.031544816,-0.019564997,-0.12527178,-0.17861171,0.08152791,-0.1777978,-0.010326505,-0.20554827,0.18165304,-0.022602504,0.16428572,-0.050020278,0.039721735,0.17508304,0.10618051,-0.14139856,0.14682125,-0.0707194,-0.31043604,0.10817715,-0.31547067,-0.13920374,0.2921442,0.1063866,-0.30060536,-0.06834813,-0.12589468,-0.0306895,-0.06480892,0.29941738,0.057325456,0.117736585,0.046209544,0.34221008,-0.035850797,-0.12457477,0.071464576,0.19331795,0.035451304,-0.17254959,-0.026240656,-0.018129872,0.3321291,-0.17395914,0.075976245,0.08208067,0.1959577,-0.013456416,0.14940563,0.14013179,0.13101304,-0.039120585,-0.37172866,0.18316327,0.0770658,0.080851175,0.051126014,-0.25586352,-0.15724103,0.30616894
-0.21574683,0.06568235,-0.1586558,0.27337804,0.074933276,-0.036936503,0.1252334,0.18030906,-0.12990277,-0.24628234,0.2797135,-0.20733437,-0.23362216,0.38586333,-0.31558594,0.12030865,-0.059486203,0.14076257,0.14599754,-0.23429835,0.058507126,0.13960609,0.26560506,0.17172663,0.14587535,-0.15252623,0.023048598,0.026832914,0.25723302,0.00406319,0.0012242615,0.071658246,0.4629541,-0.1386415,0.24956653,0.45530623,0.33269176,-0.042585988,-0.20827165,-0.17196615,0.05482155,-0.0568375,-0.06887962,-0.28128204,0.052531112,-0.19356413,-0.056105483,-0.28441942,0.25461626,0.0117648,0.21167703,-0.048191905,-0.12334521,0.2890852,0.084986895,-0.11146631,0.3527767,-0.015474236,-0.267414,0.098430954,-0.38444188,-0.1114835,0.35010666,0.14787655,-0.306915,0.053527832,-0.15162288,-0.11338656,-0.11580136,0.2882921,-0.033064466,0.06884682,-0.023434097,0.30985975,-0.051958434,-0.1569538,0.07236563,0.18766598,-0.09284364,-0.03891453,0.09278518,-0.0680259,0.3015729,-0.12700965,0.05640637,0.20916732,0.06197055,-0.06537411,0.22114305,0.28527793,0.07802963,-0.038357995,-0.48821616,0.29933953,0.1547842,0.11059798,0.13706602,-0.21341872,-0.18924665,0.37057954
-0.21574683,0.06568235,-0.1586558,0.27337804,0.074933276,-0.036936503,0.1252334,0.18030906,-0.12990277,-0.24628234,0.2797135,-0.20733437,-0.23362216,0.38586333,-0.31558594,0.12030865,-0.059486203,0.14076257,0.14599754,-0.23429835,0.058507126,0.13960609,0.26560506,0.17172663,0.14587535,-0.15252623,0.023048598,0.026832914,0.25723302,0.00406319,0.0012242615,0.071658246,0.4629541,-0.1386415,0.24956653,0.45530623,0.33269176,-0.042585988,-0.20827165,-0.17196615,0.05482155,-0.0568375,-0.06887962,-0.28128204,0.052531112,-0.19356413,-0.056105483,-0.28441942,0.25461626,0.0117648,0.21167703,-0.048191905,-0.12334521,0.2890852,0.084986895,-0.11146631,0.3527767,-0.015474236,-0.267414,0.098430954,-0.38444188,-0.1114835,0.35010666,0.14787655,-0.306915,0.053527832,-0.15162288,-0.11338656,-0.11580136,0.2882921,-0.033064466,0.06884682,-0.023434097,0.30985975,-0.051958434,-0.1569538,0.07236563,0.18766598,-0.09284364,-0.03891453,0.09278518,-0.0680259,0.3015729,-0.12700965,0.05640637,0.20916732,0.06197055,-0.06537411,0.22114305,0.28527793,0.07802963,-0.038357995,-0.48821616,0.29933953,0.1547842,0.11059798,0.13706602,-0.21341872,-0.18924665,0.37057954
-0.21574683,0.06568235,-0.1586558,0.27337804,0.074933276,-0.036936503,0.1252334,0.18030906,-0.12990277,-0.24628234,0.2797135,-0.20733437,-0.23362216,0.38586333,-0.31558594,0.12030865,-0.059486203,0.14076257,0.14599754,-0.23429835,0.058507126,0.13960609,0.26560506,0.17172663,0.14587535,-0.15252623,0.023048598,0.026832914,0.25723302,0.00406319,0.0012242615,0.071658246,0.4629541,-0.1386415,0.24956653,0.45530623,0.33269176,-0.042585988,-0.20827165,-0.17196615,0.05482155,-0.0568375,-0.06887962,-0.28128204,0.052531112,-0.19356413,-0.056105483,-0.28441942,0.25461626,0.0117648,0.21167703,-0.048191905,-0.12334521,0.2890852,0.084986895,-0.11146631,0.3527767,-0.015474236,-0.267414,0.098430954,-0.38444188,-0.1114835,0.35010666,0.14787655,-0.306915,0.053527832,-0.15162288,-0.11338656,-0.11580136,0.2882921,-0.033064466,0.06884682,-0.023434097,0.30985975,-0.051958434,-0.1569538,0.07236563,0.18766598,-0.09284364,-0.03891453,0.09278518,-0.0680259,0.3015729,-0.12700965,0.05640637,0.20916732,0.06197055,-0.06537411,0.22114305,0.28527793,0.07802963,-0.038357995,-0.48821616,0.29933953,0.1547842,0.11059798,0.13706602,-0.21341872,-0.18924665,0.37057954
-0.21574683,0.06568235,-0.1586558,0.27337804,0.074933276,-0.036936503,0.1252334,0.18030906,-0.12990277,-0.24628234,0.2797135,-0.20733437,-0.23362216,0.38586333,-0.31558594,0.12030865,-0.059486203,0.14076257,0.14599754,-0.23429835,0.058507126,0.13960609,0.26560506,0.17172663,0.14587535,-0.15252623,0.023048598,0.026832914,0.25723302,0.00406319,0.0012242615,0.071658246,0.4629541,-0.1386415,0.24956653,0.45530623,0.33269176,-0.042585988,-0.20827165,-0.17196615,0.05482155,-0.0568375,-0.06887962,-0.28128204,0.052531112,-0.19356413,-0.056105483,-0.28441942,0.25461626,0.0117648,0.21167703,-0.048191905,-0.12334521,0.2890852,0.084986895,-0.11146631,0.3527767,-0.015474236,-0.267414,0.098430954,-0.38444188,-0.1114835,0.35010666,0.14787655,-0.306915,0.053527832,-0.15162288,-0.11338656,-0.11580136,0.2882921,-0.033064466,0.06884682,-0.023434097,0.30985975,-0.051958434,-0.1569538,0.07236563,0.18766598,-0.09284364,-0.03891453,0.09278518,-0.0680259,0.3015729,-0.12700965,0.05640637,0.20916732,0.06197055,-0.06537411,0.22114305,0.28527793,0.07802963,-0.038357995,-0.48821616,0.29933953,0.1547842,0.11059798,0.13706602,-0.21341872,-0.18924665,0.37057954
-0.21574683,0.06568235,-0.1586558,0.27337804,0.074933276,-0.036936503,0.1252334,0.18030906,-0.12990277,-0.24628234,0.2797135,-0.20733437,-0.23362216,0.38586333,-0.31558594,0.12030865,-0.059486203,0.14076257,0.14599754,-0.23429835,0.058507126,0.13960609,0.26560506,0.17172663,0.14587535,-0.15252623,0.023048598,0.026832914,0.25723302,0.00406319,0.0012242615,0.071658246,0.4629541,-0.1386415,0.24956653,0.45530623,0.33269176,-0.042585988,-0.20827165,-0.17196615,0.05482155,-0.0568375,-0.06887962,-0.28128204,0.052531112,-0.19356413,-0.056105483,-0.28441942,0.25461626,0.0117648,0.21167703,-0.048191905,-0.12334521,0.2890852,0.084986895,-0.11146631,0.3527767,-0.015474236,-0.267414,0.098430954,-0.38444188,-0.1114835,0.35010666,0.14787655,-0.306915,0.053527832,-0.15162288,-0.11338656,-0.11580136,0.2882921,-0.033064466,0.06884682,-0.023434097,0.30985975,-0.051958434,-0.1569538,0.07236563,0.18766598,-0.09284364,-0.03891453,0.09278518,-0.0680259,0.3015729,-0.12700965,0.05640637,0.20916732,0.06197055,-0.06537411,0.22114305,0.28527793,0.07802963,-0.038357995,-0.48821616,0.29933953,0.1547842,0.11059798,0.13706602,-0.21341872,-0.18924665,0.37057954
-0.21574683,0.06568235,-0.1586558,0.27337804,0.074933276,-0.036936503,0.1252334,0.18030906,-0.12990277,-0.24628234,0.2797135,-0.20733437,-0.23362216,0.38586333,-0.31558594,0.12030865,-0.059486203,0.14076257,0.14599754,-0.23429835,0.058507126,0.13960609,0.26560506,0.17172663,0.14587535,-0.15252623,0.023048598,0.026832914,0.25723302,0.00406319,0.0012242615,0.071658246,0.4629541,-0.1386415,0.24956653,0.45530623,0.33269176,-0.042585988,-0.20827165,-0.17196615,0.05482155,-0.0568375,-0.06887962,-0.28128204,0.052531112,-0.19356413,-0.056105483,-0.28441942,0.25461626,0.0117648,0.21167703,-0.048191905,-0.12334521,0.2890852,0.084986895,-0.11146631,0.3527767,-0.015474236,-0.267414,0.098430954,-0.38444188,-0.1114835,0.35010666,0.14787655,-0.306915,0.053527832,-0.15162288,-0.11338656,-0.11580136,0.2882921,-0.033064466,0.06884682,-0.023434097,0.30985975,-0.051958434,-0.1569538,0.07236563,0.18766598,-0.09284364,-0.03891453,0.09278518,-0.0680259,0.3015729,-0.12700965,0.05640637,0.20916732,0.06197055,-0.06537411,0.22114305,0.28527793,0.07802963,-0.038357995,-0.48821616,0.29933953,0.1547842,0.11059798,0.13706602,-0.21341872,-0.18924665,0.37057954
-0.21574683,0.06568235,-0.1586558,0.27337804,0.074933276,-0.036936503,0.1252334,0.18030906,-0.12990277,-0.24628234,0.2797135,-0.20733437,-0.23362216,0.38586333,-0.31558594,0.12030865,-0.059486203,0.14076257,0.14599754,-0.23429835,0.058507126,0.13960609,0.26560506,0.17172663,0.14587535,-0.15252623,0.023048598,0.026832914,0.25723302,0.00406319,0.0012242615,0.071658246,0.4629541,-0.1386415,0.24956653,0.45530623,0.33269176,-0.042585988,-0.20827165,-0.17196615,0.05482155,-0.0568375,-0.06887962,-0.28128204,0.052531112,-0.19356413,-0.056105483,-0.28441942,0.25461626,0.0117648,0.21167703,-0.048191905,-0.12334521,0.2890852,0.084986895,-0.11146631,0.3527767,-0.015474236,-0.267414,0.098430954,-0.38444188,-0.1114835,0.35010666,0.14787655,-0.306915,0.053527832,-0.15162288,-0.11338656,-0.11580136,0.2882921,-0.033064466,0.06884682,-0.023434097,0.30985975,-0.051958434,-0.1569538,0.07236563,0.18766598,-0.09284364,-0.03891453,0.09278518,-0.0680259,0.3015729,-0.12700965,0.05640637,0.20916732,0.06197055,-0.06537411,0.22114305,0.28527793,0.07802963,-0.038357995,-0.48821616,0.29933953,0.1547842,0.11059798,0.13706602,-0.21341872,-0.18924665,0.37057954
-0.19724877,0.11632773,-0.19533563,0.12672731,0.21821456,0.020086857,0.101968415,0.16101971,-0.101026356,-0.1523258,0.11178123,-0.09620371,-0.23900358,0.27906677,-0.29209554,-0.024454793,-0.054022092,0.0946999,0.28037196,-0.1361865,-0.011908314,-0.012373214,0.23205805,0.24968044,0.120401084,-0.30415344,-0.0068055675,0.039487254,0.13528648,-0.040694978,0.021475589,0.08892628,0.30935892,-0.16849495,0.31225142,0.362782,0.20702033,0.0063378215,-0.1214783,-0.1592365,-0.031544816,-0.019564997,-0.12527178,-0.17861171,0.08152791,-0.1777978,-0.010326505,-0.20554827,0.18165304,-0.022602504,0.16428572,-0.050020278,0.039721735,0.17508304,0.10618051,-0.14139856,0.14682125,-0.0707194,-0.31043604,0.10817715,-0.31547067,-0.13920374,0.2921442,0.1063866,-0.30060536,-0.06834813,-0.12589468,-0.0306895,-0.06480892,0.29941738,0.057325456,0.117736585,0.046209544,0.34221008,-0.035850797,-0.12457477,0.071464576,0.19331795,0.035451304,-0.17254959,-0.026240656,-0.018129872,0.3321291,-0.17395914,0.075976245,0.08208067,0.1959577,-0.013456416,0.14940563,0.14013179,0.13101304,-0.039120585,-0.37172866,0.18316327,0.0770658,0.080851175,0.051126014,-0.25586352,-0.15724103,0.30616894
-0.21574683,0.06568235,-0.1586558,0.27337804,0.074933276,-0.036936503,0.1252334,0.18030906,-0.12990277,-0.24628234,0.2797135,-0.20733437,-0.23362216,0.38586333,-0.31558594,0.12030865,-0.059486203,0.14076257,0.14599754,-0.23429835,0.058507126,0.13960609,0.26560506,0.17172663,0.14587535,-0.15252623,0.023048598,0.026832914,0.25723302,0.00406319,0.0012242615,0.071658246,0.4629541,-0.1386415,0.24956653,0.45530623,0.33269176,-0.042585988,-0.20827165,-0.17196615,0.05482155,-0.0568375,-0.06887962,-0.28128204,0.052531112,-0.19356413,-0.056105483,-0.28441942,0.25461626,0.0117648,0.21167703,-0.048191905,-0.12334521,0.2890852,0.084986895,-0.11146631,0.3527767,-0.015474236,-0.267414,0.098430954,-0.38444188,-0.1114835,0.35010666,0.14787655,-0.306915,0.053527832,-0.15162288,-0.11338656,-0.11580136,0.2882921,-0.033064466,0.06884682,-0.023434097,0.30985975,-0.051958434,-0.1569538,0.07236563,0.18766598,-0.09284364,-0.03891453,0.09278518,-0.0680259,0.3015729,-0.12700965,0.05640637,0.20916732,0.06197055,-0.06537411,0.22114305,0.28527793,0.07802963,-0.038357995,-0.48821616,0.29933953,0.1547842,0.11059798,0.13706602,-0.21341872,-0.18924665,0.37057954
-0.21574683,0.06568235,-0.1586558,0.27337804,0.074933276,-0.036936503,0.1252334,0.18030906,-0.12990277,-0.24628234,0.2797135,-0.20733437,-0.23362216,0.38586333,-0.31558594,0.12030865,-0.059486203,0.14076257,0.14599754,-0.23429835,0.058507126,0.13960609,0.26560506,0.17172663,0.14587535,-0.15252623,0.023048598,0.026832914,0.25723302,0.00406319,0.0012242615,0.071658246,0.4629541,-0.1386415,0.24956653,0.45530623,0.33269176,-0.042585988,-0.20827165,-0.17196615,0.05482155,-0.0568375,-0.06887962,-0.28128204,0.052531112,-0.19356413,-0.056105483,-0.28441942,0.25461626,0.0117648,0.21167703,-0.048191905,-0.12334521,0.2890852,0.084986895,-0.11146631,0.3527767,-0.015474236,-0.267414,0.098430954,-0.38444188,-0.1114835,0.35010666,0.14787655,-0.306915,0.053527832,-0.15162288,-0.11338656,-0.11580136,0.2882921,-0.033064466,0.06884682,-0.023434097,0.30985975,-0.051958434,-0.1569538,0.07236563,0.18766598,-0.09284364,-0.03891453,0.09278518,-0.0680259,0.3015729,-0.12700965,0.05640637,0.20916732,0.06197055,-0.06537411,0.22114305,0.28527793,0.07802963,-0.038357995,-0.48821616,0.29933953,0.1547842,0.11059798,0.13706602,-0.21341872,-0.18924665,0.37057954
